id_detalle,transaccion,cuota,valor,estado,fecha_pago,fecha_pagado,fotografia,enviar_pdf
afefbd09,76b193b4,41,329,PENDIENTE,2028-05-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
2895d568,76b193b4,42,329,PENDIENTE,2028-06-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
0bdd583d,76b193b4,43,329,PENDIENTE,2028-07-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
d23db4ae,76b193b4,44,329,PENDIENTE,2028-08-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
cb66e56c,76b193b4,45,329,PENDIENTE,2028-09-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
850c3494,76b193b4,46,329,PENDIENTE,2028-10-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
a29810e7,76b193b4,47,329,PENDIENTE,2028-11-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
37682f08,76b193b4,48,329,PENDIENTE,2028-12-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
133b1678,4c615427,1,329,PAGADO,2025-02-15,2025-02-15,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
0370f702,4c615427,2,329,PAGADO,2025-03-15,2025-03-15,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
0fc88523,4c615427,3,329,PAGADO,2025-04-15,2025-04-15,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
40367d69,4c615427,4,328.54,PAGADO,2025-05-15,2025-05-15,https://lh3.googleusercontent.com/d/$1mqs9aw0FNkWPjuIWTOlhouYJogH4ZK0y=w1080,
270ac050,4c615427,5,328.54,PAGADO,2025-06-15,2025-06-16,https://lh3.googleusercontent.com/d/$1FXRgizImiZ2EFSb1mslu2dLiCT0GkNyw=w1080,
867ff3ec,4c615427,6,329,PAGADO,2025-07-15,2025-07-15,https://lh3.googleusercontent.com/d/$1d3fSWbINIIbGoqQWP0KJe4g-DFwXeL5U=w1080,
358b44eb,4c615427,7,328.54,PAGADO,2025-08-15,2025-08-15,https://lh3.googleusercontent.com/d/$1-2KIF5ndk2jJMIyz6cZjvzki7xAc69eP=w1080,
6c665413,4c615427,8,328.54,PAGADO,2025-09-15,2025-09-15,https://lh3.googleusercontent.com/d/$1sL30EWprdVuH-Ta13mRVTleKqcOG1VI1=w1080,
2b831e3a,4c615427,9,328.54,PAGADO,2025-10-15,2025-10-15,https://lh3.googleusercontent.com/d/$1F27Cgn7KzrIT1UF8wRTjzMVk7ChJlp8Y=w1080,
0a1cf7af,4c615427,10,328.54,PAGADO,2025-11-15,2025-11-17,https://lh3.googleusercontent.com/d/$100SVA8cpNPUpu53NTEYcLxwn-Rc6mkBZ=w1080,
e2460f50,4c615427,11,328.54,PAGADO,2025-12-15,2025-12-12,https://lh3.googleusercontent.com/d/$1PK481AzUa8HKsfUhi9435Nb4GEKR9K6q=w1080,
66b2e4da,4c615427,12,329,PENDIENTE,2026-01-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
94f7206d,4c615427,13,329,PENDIENTE,2026-02-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
e3859496,4c615427,14,329,PENDIENTE,2026-03-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
739d72ca,4c615427,15,329,PENDIENTE,2026-04-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
f0c1d9e9,4c615427,16,329,PENDIENTE,2026-05-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
bc7eced6,4c615427,17,329,PENDIENTE,2026-06-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
171f4af3,4c615427,18,329,PENDIENTE,2026-07-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
fbbd2580,4c615427,19,329,PENDIENTE,2026-08-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
d13de420,4c615427,20,329,PENDIENTE,2026-09-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
4a4200ba,4c615427,21,329,PENDIENTE,2026-10-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
375fe834,4c615427,22,329,PENDIENTE,2026-11-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
128c96db,4c615427,23,329,PENDIENTE,2026-12-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
f3243fad,4c615427,24,329,PENDIENTE,2027-01-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
ef42854c,4c615427,25,329,PENDIENTE,2027-02-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
227799eb,4c615427,26,329,PENDIENTE,2027-03-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
165b3698,4c615427,27,329,PENDIENTE,2027-04-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
24945941,4c615427,28,329,PENDIENTE,2027-05-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
d415abdb,4c615427,29,329,PENDIENTE,2027-06-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
da0c974f,4c615427,30,329,PENDIENTE,2027-07-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
cb019b09,4c615427,31,329,PENDIENTE,2027-08-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
41ad6407,4c615427,32,329,PENDIENTE,2027-09-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
c2377d1f,4c615427,33,329,PENDIENTE,2027-10-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
c3832f1d,4c615427,34,329,PENDIENTE,2027-11-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
d8d25263,4c615427,35,329,PENDIENTE,2027-12-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
d496d1d4,4c615427,36,329,PENDIENTE,2028-01-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
492c1b09,4c615427,37,329,PENDIENTE,2028-02-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
95582f44,4c615427,38,329,PENDIENTE,2028-03-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
9a2218b0,4c615427,39,329,PENDIENTE,2028-04-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
28c96b81,4c615427,40,329,PENDIENTE,2028-05-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
3a3c7405,4c615427,41,329,PENDIENTE,2028-06-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
d2bf8f3d,4c615427,42,329,PENDIENTE,2028-07-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
1e4d3a1e,4c615427,43,329,PENDIENTE,2028-08-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
6c40425f,4c615427,44,329,PENDIENTE,2028-09-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
7c6cc141,4c615427,45,329,PENDIENTE,2028-10-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
62d839d1,4c615427,46,329,PENDIENTE,2028-11-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
1c6534cd,4c615427,47,329,PENDIENTE,2028-12-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
da63e889,4c615427,48,329,PENDIENTE,2029-01-15,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
42a36e18,200f2999,1,2842.24,PAGADO,2025-04-15,2025-04-14,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
3aac5a44,200f2999,2,2688.43,PAGADO,2025-05-15,2025-05-16,https://lh3.googleusercontent.com/d/$1OBUwukdYmm72I97UlrsGGP1NiUynFwjT=w1080,
c02d661f,200f2999,3,2688.43,PAGADO,2025-06-15,2025-06-15,https://lh3.googleusercontent.com/d/$1PL4dDmofRDMevb4ns1z-A_M3-vTOrFsS=w1080,
6388b3a8,a9518563,1,114.02,PAGADO,2025-04-15,2025-04-15,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,
5045b485,a9518563,2,164.27,PAGADO,2025-05-15,2025-05-15,https://lh3.googleusercontent.com/d/$1MRvHMApa7GDTeskfoeK8oxFkITNxZjdw=w1080,
2fd6dc52,a9518563,3,164.27,PAGADO,2025-06-15,2025-06-16,https://lh3.googleusercontent.com/d/$1669tHZd-cMPfq2rVaSSYR3lNAtjdguwc=w1080,
1c29773c,a9518563,4,164.76,PAGADO,2025-07-15,2025-07-15,https://lh3.googleusercontent.com/d/$1mKpcrmAqHZGJWHeGIBtVuMW--y0-ETca=w1080,
33bb1a1e,a9518563,5,164.27,PAGADO,2025-08-15,2025-08-15,https://lh3.googleusercontent.com/d/$1fUmFph3iHXbAJ3p8bXQjZnteN_S19Bh6=w1080,
b7d4144b,a9518563,6,164.27,PAGADO,2025-09-15,2025-09-15,https://lh3.googleusercontent.com/d/$1oKdEkERsykXEvpf05CKRbCef8vM18VL4=w1080,1
6d847cd8,a9518563,7,164.27,PAGADO,2025-10-15,2025-10-17,https://lh3.googleusercontent.com/d/$1odvbRevI9AwMmnZPbxP2p5EqS40TSjDy=w1080,
410c6625,a9518563,8,164.27,PAGADO,2025-11-15,2025-11-17,https://lh3.googleusercontent.com/d/$1B2KA6dtcXjGsGtUrQQ0xSOYOQanPJ-1U=w1080,
a94704c4,a9518563,9,164.76,PAGADO,2025-12-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
ba9448b9,a9518563,10,164.76,PAGADO,2026-01-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
ddb3e5af,a9518563,11,164.76,PAGADO,2026-02-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
8bfdfb04,a9518563,12,164.76,PAGADO,2026-03-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
6b250277,a9518563,13,164.76,PAGADO,2026-04-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
a7a47832,a9518563,14,164.76,PAGADO,2026-05-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
7f4d6b02,a9518563,15,164.76,PAGADO,2026-06-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
a09c8a96,a9518563,16,164.76,PAGADO,2026-07-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
fda107b2,a9518563,17,164.76,PAGADO,2026-08-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
219adf44,a9518563,18,164.76,PAGADO,2026-09-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
f3ab8dd6,a9518563,19,164.76,PAGADO,2026-10-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
397ea1a9,a9518563,20,164.76,PAGADO,2026-11-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
b48fd533,a9518563,21,164.76,PAGADO,2026-12-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
58f6e325,a9518563,22,164.76,PAGADO,2027-01-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
80c91e7e,a9518563,23,164.76,PAGADO,2027-02-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
d410379d,a9518563,24,164.76,PAGADO,2027-03-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
9ba84ec8,a9518563,25,164.76,PAGADO,2027-04-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
500778ca,a9518563,26,164.76,PAGADO,2027-05-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
034203cd,a9518563,27,164.76,PAGADO,2027-06-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
949831dc,a9518563,28,164.76,PAGADO,2027-07-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
562e1fc6,a9518563,29,164.76,PAGADO,2027-08-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
b231c74a,a9518563,30,164.76,PAGADO,2027-09-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
ad702911,a9518563,31,164.76,PAGADO,2027-10-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
59162c4d,a9518563,32,164.76,PAGADO,2027-11-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
148ed3a7,a9518563,33,164.76,PAGADO,2027-12-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
dd643ee9,a9518563,34,164.76,PAGADO,2028-01-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
21efae2f,a9518563,35,164.76,PAGADO,2028-02-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
e730b4d5,a9518563,36,164.76,PAGADO,2028-03-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
760c1682,a9518563,37,164.76,PAGADO,2028-04-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
f44bce78,a9518563,38,164.76,PAGADO,2028-05-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
b5b35bc6,a9518563,39,164.76,PAGADO,2028-06-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
d21f3713,a9518563,40,164.76,PAGADO,2028-07-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
f1bb4063,a9518563,41,164.76,PAGADO,2028-08-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
3e7460af,a9518563,42,164.76,PAGADO,2028-09-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
f3122778,a9518563,43,164.76,PAGADO,2028-10-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
2356a7ce,a9518563,44,164.76,PAGADO,2028-11-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
62778bc6,a9518563,45,164.76,PAGADO,2028-12-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
80c3e6cf,a9518563,46,164.76,PAGADO,2029-01-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
2f00016e,a9518563,47,164.76,PAGADO,2029-02-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
033586b9,a9518563,48,164.76,PAGADO,2029-03-15,2025-12-02,https://lh3.googleusercontent.com/d/$1JcCpm1Y3iSm-2HAB543SMKENYAQgXcF2=w1080,
8d1eca2b,a770d76e,1,2628.22,PAGADO,2025-05-15,2025-05-16,https://lh3.googleusercontent.com/d/$1eiDpNm2X3WHbAauX9rTUQpCYHHM8wwAG=w1080,
19c1d57b,61380ff4,1,210.63,PAGADO,2025-10-01,2025-10-01,https://lh3.googleusercontent.com/d/$1yrF281DxLpp-0ovBmC_P60LvDiLEAvk_=w1080,1
5456a760,61380ff4,2,210.39,PAGADO,2025-11-01,2025-10-30,https://lh3.googleusercontent.com/d/$19McPuy9k8vygi1Nj58Rwy0Elb947MlKS=w1080,1
efff70f5,61380ff4,3,207.73,PAGADO,2025-12-01,2025-12-01,https://lh3.googleusercontent.com/d/$1yE-R4kS6vQUqWzTej9O1DEJTfuLxmhPa=w1080,1
19c1d57b4,61380ff4,4,211,PENDIENTE,2026-01-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
5456a761,61380ff4,5,211,PENDIENTE,2026-02-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
efff70f6,61380ff4,6,211,PENDIENTE,2026-03-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
4a1948a6,61380ff4,7,211,PENDIENTE,2026-04-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
44c5f674,61380ff4,8,211,PENDIENTE,2026-05-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
13592ed4,61380ff4,9,211,PENDIENTE,2026-06-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
f206940f,61380ff4,10,211,PENDIENTE,2026-07-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
4547aab1,61380ff4,11,211,PENDIENTE,2026-08-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
e64d4c56,61380ff4,12,211,PENDIENTE,2026-09-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
ceec240a,61380ff4,13,211,PENDIENTE,2026-10-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
d51b2260,61380ff4,14,211,PENDIENTE,2026-11-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
686b6ed0,61380ff4,15,211,PENDIENTE,2026-12-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
9ee74f74,61380ff4,16,211,PENDIENTE,2027-01-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
06d0a15e,61380ff4,17,211,PENDIENTE,2027-02-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
51d67d24,61380ff4,18,211,PENDIENTE,2027-03-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
31814ea1,61380ff4,19,211,PENDIENTE,2027-04-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
45c0cee2,61380ff4,20,211,PENDIENTE,2027-05-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
ec4d3b85,61380ff4,21,211,PENDIENTE,2027-06-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
0bc52600,61380ff4,22,211,PENDIENTE,2027-07-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
d15d4d6d,61380ff4,23,211,PENDIENTE,2027-08-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
70c9720b,61380ff4,24,211,PENDIENTE,2027-09-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
2e0ce26b,61380ff4,25,211,PENDIENTE,2027-10-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
d1e8360f,61380ff4,26,211,PENDIENTE,2027-11-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
d5ca6638,61380ff4,27,211,PENDIENTE,2027-12-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
bf9b9a51,61380ff4,28,211,PENDIENTE,2028-01-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
cfa627c5,61380ff4,29,211,PENDIENTE,2028-02-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
2d0160c8,61380ff4,30,211,PENDIENTE,2028-03-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
3f98b29b,61380ff4,31,211,PENDIENTE,2028-04-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
25f96cc2,61380ff4,32,211,PENDIENTE,2028-05-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
34d4592e,61380ff4,33,211,PENDIENTE,2028-06-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
e8b6b766,61380ff4,34,211,PENDIENTE,2028-07-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
638e6b8b,61380ff4,37,211,PENDIENTE,2028-10-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
5e34b2e8,61380ff4,36,211,PENDIENTE,2028-09-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
bd168465,61380ff4,35,211,PENDIENTE,2028-08-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
7f7531dc,61380ff4,38,211,PENDIENTE,2028-11-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
bb50dba7,61380ff4,39,211,PENDIENTE,2028-12-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
2c04a3f5,61380ff4,40,211,PENDIENTE,2029-01-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
3189e6ef,61380ff4,41,211,PENDIENTE,2029-02-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
a45b57fb,61380ff4,42,211,PENDIENTE,2029-03-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
f5c44a4c,61380ff4,44,211,PENDIENTE,2029-05-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
70d4b902,61380ff4,46,211,PENDIENTE,2029-07-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
fca39c4c,61380ff4,47,211,PENDIENTE,2029-08-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
662a92e5,61380ff4,45,211,PENDIENTE,2029-06-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
52304473,61380ff4,43,211,PENDIENTE,2029-04-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
c6c4a371,61380ff4,48,211,PENDIENTE,2029-09-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
a49c951a,74ed8b9d,1,2802.72,PAGADO,2025-10-24,2025-10-24,https://lh3.googleusercontent.com/d/$19GOkXqpUa0EHh0h4so9s0i87bE4mbFxr=w1080,1
e4197138,74ed8b9d,2,2802.72,PAGADO,2025-11-24,2025-11-20,https://lh3.googleusercontent.com/d/$1iA40MgIJkrYmwLsac5Z7K0ESd-MmsS2u=w1080,1
af621dd4,74ed8b9d,3,2802.72,PENDIENTE,2025-12-24,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
5d712548,74ed8b9d,4,2802.72,PENDIENTE,2026-01-24,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
a5526014,8985df6b,1,536.88,PAGADO,2025-10-30,2025-10-30,https://lh3.googleusercontent.com/d/$1IGeE9VGK9DJa5hEEZR1JX74OUdKxDSMa=w1080,2
c38d085c,8985df6b,2,556.73,PAGADO,2025-11-30,2025-11-20,https://lh3.googleusercontent.com/d/$1K1DzqGKs0NSF1G_rAb0m2QDY0s84cXip=w1080,1
668b7066,8985df6b,3,556.73,PENDIENTE,2025-12-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
83e7b0d3,8985df6b,4,556.73,PENDIENTE,2026-01-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
19e650e0,8985df6b,5,556.73,PENDIENTE,2026-03-02,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
48379885,8985df6b,6,556.73,PENDIENTE,2026-03-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
07fa787b,8985df6b,7,556.73,PENDIENTE,2026-04-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
009ca7a7,8985df6b,8,556.73,PENDIENTE,2026-05-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
0c533456,8985df6b,9,556.73,PENDIENTE,2026-06-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
d3c32e9a,8985df6b,10,556.73,PENDIENTE,2026-07-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
1c243a50,8985df6b,11,556.73,PENDIENTE,2026-08-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
24996903,8985df6b,12,556.73,PENDIENTE,2026-09-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
bb2275f4,8985df6b,13,556.73,PENDIENTE,2026-10-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
c16fe866,8985df6b,14,556.73,PENDIENTE,2026-11-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
bc56efec,8985df6b,15,556.73,PENDIENTE,2026-12-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
09c75b89,8985df6b,16,556.73,PENDIENTE,2027-01-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
b28dd92e,8985df6b,17,556.73,PENDIENTE,2027-03-02,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
55d73f90,8985df6b,18,556.73,PENDIENTE,2027-03-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
28933e1d,8985df6b,19,556.73,PENDIENTE,2027-04-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
9a691835,8985df6b,20,556.73,PENDIENTE,2027-05-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
b04d9ffe,8985df6b,21,556.73,PENDIENTE,2027-06-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
cb106baf,8985df6b,22,556.73,PENDIENTE,2027-07-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
e0efd8e7,8985df6b,23,556.73,PENDIENTE,2027-08-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
af38b81b,8985df6b,24,556.73,PENDIENTE,2027-09-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
6ecb93b2,8985df6b,25,556.73,PENDIENTE,2027-10-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
4d608359,8985df6b,26,556.73,PENDIENTE,2027-11-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
7812861a,8985df6b,27,556.73,PENDIENTE,2027-12-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
c70c899d,8985df6b,28,556.73,PENDIENTE,2028-01-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
